title,external_id,url,type,publication_year,publication_month,publication_day,journal_title,source_client_id
"Measurement of guided mode wavenumbers in soft tissue-bone mimicking phantoms using ultrasonic axial transmission (vol 57, pg 3025, 2012)",10.1088/0031-9155/58/23/8593,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=ORCID&SrcApp=OrcidOrg&DestLinkType=FullRecord&DestApp=WOS_CPL&KeyUT=WOS:000328042800019&KeyUID=WOS:000328042800019,journal-article,2013,,,Physics in Medicine and Biology,0000-0003-1364-0560
Erratum: Measurement of guided mode wavenumbers in soft tissue-bone mimicking phantoms using ultrasonic axial transmission (Physics in Medicine and Biology 57 (2012)(3025-37)),10.1088/0031-9155/58/23/8593,http://www.scopus.com/inward/record.url?eid=2-s2.0-84889001320&partnerID=MN8TOARS,journal-article,2013,,,Physics in Medicine and Biology,0000-0003-1364-0560
Characterization of circumferential guided waves in a cylindrical cortical bone-mimicking phantom,10.1121/1.3687016,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=ORCID&SrcApp=OrcidOrg&DestLinkType=FullRecord&DestApp=WOS_CPL&KeyUT=WOS:000302854800002&KeyUID=WOS:000302854800002,journal-article,2012,,,Journal of the Acoustical Society of America,0000-0003-1364-0560
Characterization of circumferential guided waves in a cylindrical cortical bone-mimicking phantom,10.1121/1.3687016,http://www.scopus.com/inward/record.url?eid=2-s2.0-84859979214&partnerID=MN8TOARS,journal-article,2012,,,Journal of the Acoustical Society of America,0000-0003-1364-0560
Cortical bone quality assessment using quantitative ultrasound on long bones,10.1109/embc.2012.6346132,http://www.scopus.com/inward/record.url?eid=2-s2.0-84870782590&partnerID=MN8TOARS,conference-paper,2012,,,"Proceedings of the Annual International Conference of the IEEE Engineering in Medicine and Biology Society, EMBS",0000-0003-1364-0560
Cortical bone quality assessment using quantitative ultrasound on long bones.,2-s2.0-84881057316,http://www.scopus.com/inward/record.url?eid=2-s2.0-84881057316&partnerID=MN8TOARS,journal-article,2012,,,Conference proceedings : ... Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Conference,0000-0003-1364-0560
"Design, characterization and test of a multi-transmitters, multi-receivers probe based on cMUTs for cortical bone evaluation",10.1109/ultsym.2012.0458,http://www.scopus.com/inward/record.url?eid=2-s2.0-84882292113&partnerID=MN8TOARS,conference-paper,2012,,,"IEEE International Ultrasonics Symposium, IUS",0000-0003-1364-0560
Dispersion curve measurements of a fluid filled femoral neck mimicking phantom,10.1109/ultsym.2012.0256,http://www.scopus.com/inward/record.url?eid=2-s2.0-84882432172&partnerID=MN8TOARS,conference-paper,2012,,,"IEEE International Ultrasonics Symposium, IUS",0000-0003-1364-0560
Measurement of guided mode wavenumbers in soft tissue-bone mimicking phantoms using ultrasonic axial transmission,10.1088/0031-9155/57/10/3025,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=ORCID&SrcApp=OrcidOrg&DestLinkType=FullRecord&DestApp=WOS_CPL&KeyUT=WOS:000303677900016&KeyUID=WOS:000303677900016,journal-article,2012,,,Physics in Medicine and Biology,0000-0003-1364-0560
Measurement of guided mode wavenumbers in soft tissuebone mimicking phantoms using ultrasonic axial transmission,10.1088/0031-9155/57/10/3025,http://www.scopus.com/inward/record.url?eid=2-s2.0-84860442710&partnerID=MN8TOARS,journal-article,2012,,,Physics in Medicine and Biology,0000-0003-1364-0560
Circumferential guided wave measurement in a cortical bone-mimicking cylindrical phantom,10.1109/ultsym.2011.0254,http://www.scopus.com/inward/record.url?eid=2-s2.0-84869077092&partnerID=MN8TOARS,conference-paper,2011,,,"IEEE International Ultrasonics Symposium, IUS",0000-0003-1364-0560
Guided mode measurement on bone phantoms with realistic geometry,10.1109/ultsym.2011.0400,http://www.scopus.com/inward/record.url?eid=2-s2.0-84869051688&partnerID=MN8TOARS,conference-paper,2011,,,"IEEE International Ultrasonics Symposium, IUS",0000-0003-1364-0560
Guided waves in cortical bone,10.1007/978-94-007-0017-8_7,http://www.scopus.com/inward/record.url?eid=2-s2.0-81455147654&partnerID=MN8TOARS,book,2011,,,Bone Quantitative Ultrasound,0000-0003-1364-0560
Impact of attenuation on guided mode wavenumber measurement in axial transmission on bone mimicking plates,10.1121/1.3652884,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=ORCID&SrcApp=OrcidOrg&DestLinkType=FullRecord&DestApp=WOS_CPL&KeyUT=WOS:000298569100014&KeyUID=WOS:000298569100014,journal-article,2011,,,Journal of the Acoustical Society of America,0000-0003-1364-0560
Impact of attenuation on guided mode wavenumber measurement in axial transmission on bone mimicking plates,10.1121/1.3652884,http://www.scopus.com/inward/record.url?eid=2-s2.0-84858302868&partnerID=MN8TOARS,journal-article,2011,,,Journal of the Acoustical Society of America,0000-0003-1364-0560
Measurement of guided mode wave vectors by analysis of the transfer matrix obtained with multi-emitters and multi-receivers in contact,10.1088/1742-6596/269/1/012003,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952711400&partnerID=MN8TOARS,conference-paper,2011,,,Journal of Physics: Conference Series,0000-0003-1364-0560
Non-invasive assessment of human ribs mechanical properties,10.1080/10255842.2011.595176,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=ORCID&SrcApp=OrcidOrg&DestLinkType=FullRecord&DestApp=WOS_CPL&KeyUT=WOS:000295867500064&KeyUID=WOS:000295867500064,journal-article,2011,,,Computer Methods in Biomechanics and Biomedical Engineering,0000-0003-1364-0560
Non-invasive assessment of human ribs mechanical properties,10.1080/10255842.2011.595176,http://www.scopus.com/inward/record.url?eid=2-s2.0-84872973417&partnerID=MN8TOARS,journal-article,2011,,,Computer Methods in Biomechanics and Biomedical Engineering,0000-0003-1364-0560
Experimental Study of the Invariants of the Time-Reversal Operator for a Dielectric Cylinder Using Separate Transmit and Receive Arrays,10.1109/tap.2010.2041154,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=ORCID&SrcApp=OrcidOrg&DestLinkType=FullRecord&DestApp=WOS_CPL&KeyUT=WOS:000276414500035&KeyUID=WOS:000276414500035,journal-article,2010,,,Ieee Transactions on Antennas and Propagation,0000-0003-1364-0560
Experimental study of the invariants of the time-reversal operator for a dielectric cylinder using separate transmit and receive arrays,10.1109/tap.2010.2041154,http://www.scopus.com/inward/record.url?eid=2-s2.0-77950819054&partnerID=MN8TOARS,journal-article,2010,,,IEEE Transactions on Antennas and Propagation,0000-0003-1364-0560
Guided wave phase velocity measurement using multi-emitter and multi-receiver arrays in the axial transmission configuration,10.1121/1.3377085,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=ORCID&SrcApp=OrcidOrg&DestLinkType=FullRecord&DestApp=WOS_CPL&KeyUT=WOS:000277617300032&KeyUID=WOS:000277617300032,journal-article,2010,,,Journal of the Acoustical Society of America,0000-0003-1364-0560
Guided wave phase velocity measurement using multi-emitter and multi-receiver arrays in the axial transmission configuration,10.1121/1.3377085,http://www.scopus.com/inward/record.url?eid=2-s2.0-77956250398&partnerID=MN8TOARS,journal-article,2010,,,Journal of the Acoustical Society of America,0000-0003-1364-0560
Measurement of guided mode wave numbers in anisotropic absorbing material:Application to cortical bone evaluation,10.1109/ultsym.2010.5935808,http://www.scopus.com/inward/record.url?eid=2-s2.0-80054063225&partnerID=MN8TOARS,conference-paper,2010,,,Proceedings - IEEE Ultrasonics Symposium,0000-0003-1364-0560
Ultrasound based assessment of cortical bone: A multi-mode and multi-frequency approach: The ANR-TECSAN EVA project,10.1016/j.irbm.2010.02.007,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=ORCID&SrcApp=OrcidOrg&DestLinkType=FullRecord&DestApp=WOS_CPL&KeyUT=WOS:000277663000007&KeyUID=WOS:000277663000007,journal-article,2010,,,Irbm,0000-0003-1364-0560
"Ultrasound based assessment of cortical bone: A multi-mode and multi-frequency approach: The ANR-TECSAN EVA project,Dispositif pour la détermination de facteurs de qualité osseuse (épaisseurs corticales, vitesses) par ultrasons : approche multimodale et multifréquence : le projet ANR-TecSan EVA",10.1016/j.irbm.2010.02.007,http://www.scopus.com/inward/record.url?eid=2-s2.0-77954621792&partnerID=MN8TOARS,journal-article,2010,,,IRBM,0000-0003-1364-0560
INFLUENCE OF NOISE ON SUBWAVELENGTH IMAGING OF TWO CLOSE SCATTERERS USING TIME REVERSAL METHOD: THEORY AND EXPERIMENTS,wos:000271865800020,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=ORCID&SrcApp=OrcidOrg&DestLinkType=FullRecord&DestApp=WOS_CPL&KeyUT=WOS:000271865800020&KeyUID=WOS:000271865800020,journal-article,2009,,,Progress in Electromagnetics Research-Pier,0000-0003-1364-0560
Impact of a multi-frequency sequence of measurements on first arriving signal velocity on a bone plate model,10.1109/ultsym.2009.5441620,http://www.scopus.com/inward/record.url?eid=2-s2.0-77952835951&partnerID=MN8TOARS,conference-paper,2009,,,Proceedings - IEEE Ultrasonics Symposium,0000-0003-1364-0560
Influence of noise on subwavelength imaging of two close scatterers using time reversal method: Theory and experiments,10.2528/pier09071004,http://www.scopus.com/inward/record.url?eid=2-s2.0-70749143508&partnerID=MN8TOARS,journal-article,2009,,,Progress in Electromagnetics Research,0000-0003-1364-0560
Invariants of the time-reversal operator for a dielectric cylinder using different Tx and Rx arrays,10.1109/aps.2009.5171849,http://www.scopus.com/inward/record.url?eid=2-s2.0-71049183011&partnerID=MN8TOARS,conference-paper,2009,,,"IEEE Antennas and Propagation Society, AP-S International Symposium (Digest)",0000-0003-1364-0560
Study of the invariants of the time-reversal operator for a dielectric cylinder using separate transmit and receive arrays: Theory and experiments,2-s2.0-77952621689,http://www.scopus.com/inward/record.url?eid=2-s2.0-77952621689&partnerID=MN8TOARS,conference-paper,2009,,,"2009 International Radar Conference ""Surveillance for a Safer World"", RADAR 2009",0000-0003-1364-0560
Theory of the Time-Reversal Operator for a Dielectric Cylinder Using Separate Transmit and Receive Arrays,10.1109/tap.2009.2024496,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=ORCID&SrcApp=OrcidOrg&DestLinkType=FullRecord&DestApp=WOS_CPL&KeyUT=WOS:000268756100012&KeyUID=WOS:000268756100012,journal-article,2009,,,Ieee Transactions on Antennas and Propagation,0000-0003-1364-0560
Theory of the time-reversal operator for a dielectric cylinder using separate transmit and receive arrays,10.1109/tap.2009.2024496,http://www.scopus.com/inward/record.url?eid=2-s2.0-68949220943&partnerID=MN8TOARS,journal-article,2009,,,IEEE Transactions on Antennas and Propagation,0000-0003-1364-0560
Characterization of an elastic cylinder and an elastic sphere with the time-reversal operator: application to the sub-resolution limit,10.1088/0266-5611/24/2/025014,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=ORCID&SrcApp=OrcidOrg&DestLinkType=FullRecord&DestApp=WOS_CPL&KeyUT=WOS:000254375500015&KeyUID=WOS:000254375500015,journal-article,2008,,,Inverse Problems,0000-0003-1364-0560
Characterization of an elastic cylinder and an elastic sphere with the time-reversal operator: Application to the sub-resolution limit,10.1088/0266-5611/24/2/025014,http://www.scopus.com/inward/record.url?eid=2-s2.0-42549103047&partnerID=MN8TOARS,journal-article,2008,,,Inverse Problems,0000-0003-1364-0560
Characterization of an elastic target in a shallow water waveguide by decomposition of the time-reversal operator,10.1121/1.2939131,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=ORCID&SrcApp=OrcidOrg&DestLinkType=FullRecord&DestApp=WOS_CPL&KeyUT=WOS:000258230500019&KeyUID=WOS:000258230500019,journal-article,2008,,,Journal of the Acoustical Society of America,0000-0003-1364-0560
Characterization of an elastic target in a shallow water waveguide by decomposition of the time-reversal operator,10.1121/1.2939131,http://www.scopus.com/inward/record.url?eid=2-s2.0-49249119655&partnerID=MN8TOARS,journal-article,2008,,,Journal of the Acoustical Society of America,0000-0003-1364-0560
Characterization of small flaws in solids with the DORT method,10.1063/1.2902741,http://www.scopus.com/inward/record.url?eid=2-s2.0-40849098719&partnerID=MN8TOARS,conference-paper,2008,,,AIP Conference Proceedings,0000-0003-1364-0560
Experimental detection and focusing in shallow water by decomposition of the time reversal operator,10.1121/1.2749442,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=ORCID&SrcApp=OrcidOrg&DestLinkType=FullRecord&DestApp=WOS_CPL&KeyUT=WOS:000248644100007&KeyUID=WOS:000248644100007,journal-article,2007,,,Journal of the Acoustical Society of America,0000-0003-1364-0560
Experimental detection and focusing in shallow water by decomposition of the time reversal operator,10.1121/1.2749442,http://www.scopus.com/inward/record.url?eid=2-s2.0-34547629570&partnerID=MN8TOARS,journal-article,2007,,,Journal of the Acoustical Society of America,0000-0003-1364-0560
Gaussian beams and Legendre polynomials as invariants of the timereversal operator for a large rigid cylinder,10.1121/1.2357700,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=ORCID&SrcApp=OrcidOrg&DestLinkType=FullRecord&DestApp=WOS_CPL&KeyUT=WOS:000241933800031&KeyUID=WOS:000241933800031,journal-article,2006,,,Journal of the Acoustical Society of America,0000-0003-1364-0560
Gaussian beams and Legendre polynomials as invariants of the time reversal operator for a large rigid cylinder,10.1121/1.2357700,http://www.scopus.com/inward/record.url?eid=2-s2.0-33750293356&partnerID=MN8TOARS,journal-article,2006,,,Journal of the Acoustical Society of America,0000-0003-1364-0560
Multiple scattering between two elastic cylinders and invariants of the time-reversal operator: Theory and experiment,10.1121/1.2217128,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=ORCID&SrcApp=OrcidOrg&DestLinkType=FullRecord&DestApp=WOS_CPL&KeyUT=WOS:000239835400035&KeyUID=WOS:000239835400035,journal-article,2006,,,Journal of the Acoustical Society of America,0000-0003-1364-0560
Multiple scattering between two elastic cylinders and invariants of the time-reversal operator: Theory and experiment,10.1121/1.2217128,http://www.scopus.com/inward/record.url?eid=2-s2.0-33747046982&partnerID=MN8TOARS,journal-article,2006,,,Journal of the Acoustical Society of America,0000-0003-1364-0560
Application of the DORT method to the detection and characterization of two targets in a shallow water wave-guide,10.1109/oceanse.2005.1513193,http://www.scopus.com/inward/record.url?eid=2-s2.0-33746897756&partnerID=MN8TOARS,conference-paper,2005,,,Oceans 2005 - Europe,0000-0003-1364-0560
Characterization of subwavelength elastic cylinders with the decomposition of the time-reversal operator: Theory and experiment,10.1121/1.1811471,http://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=ORCID&SrcApp=OrcidOrg&DestLinkType=FullRecord&DestApp=WOS_CPL&KeyUT=WOS:000226986900032&KeyUID=WOS:000226986900032,journal-article,2005,,,Journal of the Acoustical Society of America,0000-0003-1364-0560
Characterization of subwavelength elastic cylinders with the decomposition of the time-reversal operator: Theory and experiment,10.1121/1.1811471,http://www.scopus.com/inward/record.url?eid=2-s2.0-13544252548&partnerID=MN8TOARS,journal-article,2005,,,Journal of the Acoustical Society of America,0000-0003-1364-0560
Decomposition of the Time-reversal Operator applied to quantitative characterization of small elastic cylinders,10.1109/ultsym.2005.1603053,http://www.scopus.com/inward/record.url?eid=2-s2.0-33847106800&partnerID=MN8TOARS,conference-paper,2005,,,Proceedings - IEEE Ultrasonics Symposium,0000-0003-1364-0560
Design of a time reversal mirror for medium scale experiments,10.1109/oceanse.2005.1513231,http://www.scopus.com/inward/record.url?eid=2-s2.0-33746926403&partnerID=MN8TOARS,conference-paper,2005,,,Oceans 2005 - Europe,0000-0003-1364-0560
